21.345: [GC [PSYoungGen: 24288K->64K(23680K)] 26042K->1818K(65984K), 0.0003480 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.398: [GC [PSYoungGen: 23616K->64K(22976K)] 25370K->1818K(65280K), 0.0004780 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.449: [GC [PSYoungGen: 22976K->64K(22400K)] 24730K->1818K(64704K), 0.0003320 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.499: [GC [PSYoungGen: 22336K->64K(21696K)] 24090K->1818K(64000K), 0.0004500 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.548: [GC [PSYoungGen: 21696K->64K(21184K)] 23450K->1818K(63488K), 0.0003230 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.595: [GC [PSYoungGen: 21120K->96K(20608K)] 22874K->1850K(62912K), 0.0003790 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.641: [GC [PSYoungGen: 20576K->64K(19968K)] 22330K->1818K(62272K), 0.0004530 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.686: [GC [PSYoungGen: 19968K->64K(19456K)] 21722K->1818K(61760K), 0.0006350 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
21.730: [GC [PSYoungGen: 19456K->64K(19008K)] 21210K->1818K(61312K), 0.0003810 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.772: [GC [PSYoungGen: 18944K->64K(18432K)] 20698K->1818K(60736K), 0.0005290 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
21.814: [GC [PSYoungGen: 18432K->64K(18048K)] 20186K->1818K(60352K), 0.0003790 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.854: [GC [PSYoungGen: 17984K->96K(17600K)] 19738K->1850K(59904K), 0.0003880 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.894: [GC [PSYoungGen: 17568K->64K(17088K)] 19322K->1818K(59392K), 0.0004560 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.932: [GC [PSYoungGen: 17088K->64K(16704K)] 18842K->1818K(59008K), 0.0005220 secs] [Times: user=0.00 sys=0.01, real=0.01 secs] 
21.970: [GC [PSYoungGen: 16704K->32K(16384K)] 18458K->1786K(58688K), 0.0004630 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.006: [GC [PSYoungGen: 16288K->32K(15936K)] 18042K->1786K(58240K), 0.0005140 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.042: [GC [PSYoungGen: 15904K->64K(15616K)] 17658K->1818K(57920K), 0.0004310 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
22.077: [GC [PSYoungGen: 15552K->64K(15232K)] 17306K->1818K(57536K), 0.0004020 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.111: [GC [PSYoungGen: 15232K->64K(14976K)] 16986K->1818K(57280K), 0.0004330 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.145: [GC [PSYoungGen: 14912K->64K(14592K)] 16666K->1818K(56896K), 0.0004020 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.179: [GC [PSYoungGen: 14592K->64K(17600K)] 16346K->1818K(59904K), 0.0004610 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.218: [GC [PSYoungGen: 17536K->64K(21056K)] 19290K->1818K(63360K), 0.0005270 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.265: [GC [PSYoungGen: 21056K->64K(20544K)] 22810K->1818K(62848K), 0.0004380 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.311: [GC [PSYoungGen: 20480K->64K(19968K)] 22234K->1818K(62272K), 0.0004730 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.356: [GC [PSYoungGen: 19968K->64K(19520K)] 21722K->1818K(61824K), 0.0004280 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.400: [GC [PSYoungGen: 19456K->64K(18944K)] 21210K->1818K(61248K), 0.0005240 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.442: [GC [PSYoungGen: 18944K->64K(18496K)] 20698K->1818K(60800K), 0.0003880 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
22.483: [GC [PSYoungGen: 18432K->64K(17984K)] 20186K->1818K(60288K), 0.0004470 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
22.524: [GC [PSYoungGen: 17984K->64K(17600K)] 19738K->1818K(59904K), 0.0003980 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.563: [GC [PSYoungGen: 17536K->64K(17088K)] 19290K->1818K(59392K), 0.0005110 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.601: [GC [PSYoungGen: 17088K->64K(16768K)] 18842K->1818K(59072K), 0.0003950 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.639: [GC [PSYoungGen: 16704K->64K(16320K)] 18458K->1818K(58624K), 0.0004840 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.675: [GC [PSYoungGen: 16320K->64K(16000K)] 18074K->1818K(58304K), 0.0004110 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.711: [GC [PSYoungGen: 15936K->64K(15552K)] 17690K->1818K(57856K), 0.0004810 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.746: [GC [PSYoungGen: 15552K->0K(15296K)] 17306K->1754K(57600K), 0.0004930 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.780: [GC [PSYoungGen: 15168K->64K(14912K)] 16922K->1818K(57216K), 0.0003920 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.814: [GC [PSYoungGen: 14912K->32K(14656K)] 16666K->1786K(56960K), 0.0003880 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.847: [GC [PSYoungGen: 14560K->32K(14272K)] 16314K->1786K(56576K), 0.0004150 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.879: [GC [PSYoungGen: 14240K->64K(14016K)] 15994K->1818K(56320K), 0.0004460 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.910: [GC [PSYoungGen: 13952K->96K(16832K)] 15706K->1850K(59136K), 0.0004120 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.949: [GC [PSYoungGen: 16800K->64K(20160K)] 18554K->1818K(62464K), 0.0005500 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.994: [GC [PSYoungGen: 20160K->64K(24192K)] 21914K->1818K(66496K), 0.0005580 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
23.048: [GC [PSYoungGen: 24192K->0K(23552K)] 25946K->1754K(65856K), 0.0004300 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
23.100: [GC [PSYoungGen: 23424K->64K(22848K)] 25178K->1818K(65152K), 0.0004280 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
23.152: [GC [PSYoungGen: 22848K->64K(22272K)] 24602K->1818K(64576K), 0.0004410 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
23.201: [GC [PSYoungGen: 22208K->64K(21568K)] 23962K->1818K(63872K), 0.0004970 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
23.250: [GC [PSYoungGen: 21568K->64K(21056K)] 23322K->1818K(63360K), 0.0004480 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
23.297: [GC [PSYoungGen: 20992K->64K(20416K)] 22746K->1818K(62720K), 0.0004590 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
23.343: [GC [PSYoungGen: 20416K->64K(19968K)] 22170K->1818K(62272K), 0.0004630 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
23.387: [GC [PSYoungGen: 19904K->64K(19392K)] 21658K->1818K(61696K), 0.0003940 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
23.431: [GC [PSYoungGen: 19392K->64K(18944K)] 21146K->1818K(61248K), 0.0004370 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
23.473: [GC [PSYoungGen: 18880K->96K(18496K)] 20634K->1850K(60800K), 0.0004530 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
23.514: [GC [PSYoungGen: 18464K->96K(18048K)] 20218K->1850K(60352K), 0.0005060 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
23.555: [GC [PSYoungGen: 18016K->64K(17536K)] 19770K->1818K(59840K), 0.0004290 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
23.594: [GC [PSYoungGen: 17536K->64K(17152K)] 19290K->1818K(59456K), 0.0004830 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
23.633: [GC [PSYoungGen: 17088K->96K(16768K)] 18842K->1850K(59072K), 0.0004250 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
23.670: [GC [PSYoungGen: 16736K->96K(16384K)] 18490K->1850K(58688K), 0.0005030 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
23.707: [GC [PSYoungGen: 16352K->64K(15936K)] 18106K->1818K(58240K), 0.0004760 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
23.743: [GC [PSYoungGen: 15936K->64K(15616K)] 17690K->1818K(57920K), 0.0004010 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
23.778: [GC [PSYoungGen: 15552K->64K(15232K)] 17306K->1818K(57536K), 0.0005000 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
23.812: [GC [PSYoungGen: 15232K->64K(18368K)] 16986K->1818K(60672K), 0.0057240 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
23.859: [GC [PSYoungGen: 18304K->32K(21952K)] 20058K->1786K(64256K), 0.0005060 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
23.908: [GC [PSYoungGen: 21920K->64K(26432K)] 23674K->1818K(68736K), 0.0021540 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
23.969: [GC [PSYoungGen: 26368K->32K(31680K)] 28122K->1786K(73984K), 0.0003690 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
24.040: [GC [PSYoungGen: 31648K->64K(38080K)] 33402K->1818K(80384K), 0.0004720 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
24.125: [GC [PSYoungGen: 38016K->64K(45632K)] 39770K->1818K(87936K), 0.0004470 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
24.227: [GC [PSYoungGen: 45632K->32K(54848K)] 47386K->1786K(97152K), 0.0003870 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
24.349: [GC [PSYoungGen: 54752K->32K(65728K)] 56506K->1786K(108032K), 0.0045770 secs] [Times: user=0.00 sys=0.01, real=0.01 secs] 
24.499: [GC [PSYoungGen: 65696K->64K(78976K)] 67450K->1818K(121280K), 0.0006020 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
24.674: [GC [PSYoungGen: 78912K->0K(94720K)] 80666K->1754K(137024K), 0.0004100 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
24.885: [GC [PSYoungGen: 94656K->64K(90752K)] 96410K->1818K(133056K), 0.0004490 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
25.086: [GC [PSYoungGen: 90688K->32K(86848K)] 92442K->1786K(129152K), 0.0004250 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
25.280: [GC [PSYoungGen: 86816K->64K(83264K)] 88570K->1818K(125568K), 0.0019090 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
25.467: [GC [PSYoungGen: 83200K->64K(79744K)] 84954K->1818K(122048K), 0.0019430 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
25.646: [GC [PSYoungGen: 79744K->64K(76544K)] 81498K->1818K(118848K), 0.0004630 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
25.816: [GC [PSYoungGen: 76480K->64K(73344K)] 78234K->1818K(115648K), 0.0005350 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
25.980: [GC [PSYoungGen: 73344K->64K(70400K)] 75098K->1818K(112704K), 0.0004550 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
26.137: [GC [PSYoungGen: 70336K->32K(67520K)] 72090K->1786K(109824K), 0.0005680 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
26.296: [GC [PSYoungGen: 67488K->32K(64896K)] 69242K->1786K(107200K), 0.0005160 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
26.445: [GC [PSYoungGen: 64800K->32K(62272K)] 66554K->1786K(104576K), 0.0004870 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
26.587: [GC [PSYoungGen: 62240K->64K(59904K)] 63994K->1818K(102208K), 0.0004430 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
26.722: [GC [PSYoungGen: 59840K->64K(57536K)] 61594K->1818K(99840K), 0.0005680 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
26.853: [GC [PSYoungGen: 57536K->96K(55360K)] 59290K->1850K(97664K), 0.0005210 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
26.977: [GC [PSYoungGen: 55328K->32K(53184K)] 57082K->1786K(95488K), 0.0004260 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
27.095: [GC [PSYoungGen: 53152K->32K(51264K)] 54906K->1786K(93568K), 0.0004290 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
27.210: [GC [PSYoungGen: 51168K->64K(49280K)] 52922K->1818K(91584K), 0.0003490 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
27.320: [GC [PSYoungGen: 49280K->32K(47488K)] 51034K->1786K(89792K), 0.0005190 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
27.426: [GC [PSYoungGen: 47392K->32K(45696K)] 49146K->1786K(88000K), 0.0005390 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
27.528: [GC [PSYoungGen: 45664K->64K(44096K)] 47418K->1818K(86400K), 0.0004950 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
27.626: [GC [PSYoungGen: 44032K->32K(42432K)] 45786K->1786K(84736K), 0.0005040 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
27.721: [GC [PSYoungGen: 42400K->32K(40960K)] 44154K->1786K(83264K), 0.0004520 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
27.813: [GC [PSYoungGen: 40864K->32K(39488K)] 42618K->1786K(81792K), 0.0005820 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
27.901: [GC [PSYoungGen: 39456K->64K(38208K)] 41210K->1818K(80512K), 0.0004530 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
27.987: [GC [PSYoungGen: 38144K->32K(36864K)] 39898K->1786K(79168K), 0.0005040 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
28.069: [GC [PSYoungGen: 36832K->64K(35648K)] 38586K->1818K(77952K), 0.0004330 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
28.149: [GC [PSYoungGen: 35584K->64K(34368K)] 37338K->1818K(76672K), 0.0005090 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
28.226: [GC [PSYoungGen: 34368K->32K(33280K)] 36122K->1786K(75584K), 0.0005370 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
28.300: [GC [PSYoungGen: 33184K->64K(32128K)] 34938K->1818K(74432K), 0.0004510 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
28.372: [GC [PSYoungGen: 32128K->32K(38656K)] 33882K->1786K(80960K), 0.0045260 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
28.462: [GC [PSYoungGen: 38560K->96K(46400K)] 40314K->1850K(88704K), 0.0004580 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
28.566: [GC [PSYoungGen: 46368K->64K(55616K)] 48122K->1818K(97920K), 0.0004760 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
28.690: [GC [PSYoungGen: 55616K->32K(53504K)] 57370K->1786K(95808K), 0.0004120 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
28.810: [GC [PSYoungGen: 53472K->96K(51520K)] 55226K->1850K(93824K), 0.0004640 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
28.925: [GC [PSYoungGen: 51488K->0K(49536K)] 53242K->1754K(91840K), 0.0006630 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
29.036: [GC [PSYoungGen: 49472K->32K(47744K)] 51226K->1786K(90048K), 0.0004150 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
29.142: [GC [PSYoungGen: 47648K->32K(45952K)] 49402K->1786K(88256K), 0.0004120 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
29.245: [GC [PSYoungGen: 45920K->32K(44352K)] 47674K->1786K(86656K), 0.0005600 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
29.344: [GC [PSYoungGen: 44256K->32K(53184K)] 46010K->1786K(95488K), 0.0030300 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
29.466: [GC [PSYoungGen: 53152K->64K(51264K)] 54906K->1818K(93568K), 0.0004640 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
29.580: [GC [PSYoungGen: 51200K->64K(49280K)] 52954K->1818K(91584K), 0.0005600 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
29.691: [GC [PSYoungGen: 49280K->32K(47488K)] 51034K->1786K(89792K), 0.0006300 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
29.798: [GC [PSYoungGen: 47392K->32K(56896K)] 49146K->1786K(99200K), 0.0033980 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
29.927: [GC [PSYoungGen: 56864K->32K(68352K)] 58618K->1786K(110656K), 0.0007650 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
30.080: [GC [PSYoungGen: 68256K->64K(65536K)] 70010K->1818K(107840K), 0.0004870 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
30.227: [GC [PSYoungGen: 65536K->32K(62976K)] 67290K->1786K(105280K), 0.0009260 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
30.368: [GC [PSYoungGen: 62880K->64K(60416K)] 64634K->1818K(102720K), 0.0011020 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
30.503: [GC [PSYoungGen: 60416K->96K(72576K)] 62170K->1850K(114880K), 0.0052490 secs] [Times: user=0.03 sys=0.00, real=0.00 secs] 
30.669: [GC [PSYoungGen: 72544K->32K(87040K)] 74298K->1786K(129344K), 0.0006250 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
30.864: [GC [PSYoungGen: 87008K->64K(83456K)] 88762K->1818K(125760K), 0.0004450 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
31.050: [GC [PSYoungGen: 83392K->96K(80000K)] 85146K->1850K(122304K), 0.0004110 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
31.229: [GC [PSYoungGen: 79968K->96K(76672K)] 81722K->1850K(118976K), 0.0005580 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
31.401: [GC [PSYoungGen: 76640K->64K(73472K)] 78394K->1818K(115776K), 0.0004500 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
31.564: [GC [PSYoungGen: 73472K->32K(70528K)] 75226K->1786K(112832K), 0.0005450 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
31.721: [GC [PSYoungGen: 70432K->96K(67712K)] 72186K->1850K(110016K), 0.0006310 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
31.873: [GC [PSYoungGen: 67680K->64K(65088K)] 69434K->1818K(107392K), 0.0004150 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.018: [GC [PSYoungGen: 64960K->64K(62400K)] 66714K->1818K(104704K), 0.0003750 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.158: [GC [PSYoungGen: 62400K->96K(60032K)] 64154K->1850K(102336K), 0.0004690 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.292: [GC [PSYoungGen: 60000K->32K(57664K)] 61754K->1786K(99968K), 0.0004890 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.420: [GC [PSYoungGen: 57632K->0K(55424K)] 59386K->1754K(97728K), 0.0004760 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.544: [GC [PSYoungGen: 55360K->64K(53312K)] 57114K->1818K(95616K), 0.0005080 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.663: [GC [PSYoungGen: 53312K->96K(51328K)] 55066K->1850K(93632K), 0.0003090 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.777: [GC [PSYoungGen: 51296K->64K(49344K)] 53050K->1818K(91648K), 0.0006260 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.888: [GC [PSYoungGen: 49344K->96K(47552K)] 51098K->1850K(89856K), 0.0004420 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.995: [GC [PSYoungGen: 47520K->96K(45824K)] 49274K->1850K(88128K), 0.0003690 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
33.096: [GC [PSYoungGen: 45792K->32K(44096K)] 47546K->1786K(86400K), 0.0004210 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.195: [GC [PSYoungGen: 44064K->64K(42496K)] 45818K->1818K(84800K), 0.0005160 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.291: [GC [PSYoungGen: 42496K->32K(41088K)] 44250K->1786K(83392K), 0.0005640 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.382: [GC [PSYoungGen: 40928K->96K(39552K)] 42682K->1850K(81856K), 0.0005350 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
33.471: [GC [PSYoungGen: 39520K->96K(38208K)] 41274K->1850K(80512K), 0.0003560 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.556: [GC [PSYoungGen: 38176K->64K(36864K)] 39930K->1818K(79168K), 0.0006000 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.638: [GC [PSYoungGen: 36864K->96K(35712K)] 38618K->1850K(78016K), 0.0004350 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.718: [GC [PSYoungGen: 35616K->96K(34432K)] 37370K->1850K(76736K), 0.0005520 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.796: [GC [PSYoungGen: 34400K->64K(33216K)] 36154K->1818K(75520K), 0.0005810 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
33.870: [GC [PSYoungGen: 33216K->96K(32192K)] 34970K->1850K(74496K), 0.0005730 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.943: [GC [PSYoungGen: 32160K->64K(31104K)] 33914K->1818K(73408K), 0.0006310 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.013: [GC [PSYoungGen: 31104K->32K(30080K)] 32858K->1786K(72384K), 0.0006500 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
34.080: [GC [PSYoungGen: 30048K->64K(29248K)] 31802K->1818K(71552K), 0.0003760 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.146: [GC [PSYoungGen: 29120K->64K(28224K)] 30874K->1818K(70528K), 0.0005080 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.210: [GC [PSYoungGen: 28224K->64K(27392K)] 29978K->1818K(69696K), 0.0003120 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.271: [GC [PSYoungGen: 27328K->64K(26496K)] 29082K->1818K(68800K), 0.0005360 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.330: [GC [PSYoungGen: 26496K->96K(25792K)] 28250K->1850K(68096K), 0.0004690 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.388: [GC [PSYoungGen: 25760K->32K(24960K)] 27514K->1786K(67264K), 0.0004590 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.444: [GC [PSYoungGen: 24928K->64K(24320K)] 26682K->1818K(66624K), 0.0004160 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.498: [GC [PSYoungGen: 24256K->96K(23616K)] 26010K->1850K(65920K), 0.0003760 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.551: [GC [PSYoungGen: 23584K->64K(22912K)] 25338K->1818K(65216K), 0.0004340 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.602: [GC [PSYoungGen: 22912K->96K(22336K)] 24666K->1850K(64640K), 0.0003430 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.652: [GC [PSYoungGen: 22304K->64K(21632K)] 24058K->1818K(63936K), 0.0005250 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.701: [GC [PSYoungGen: 21632K->32K(21056K)] 23386K->1786K(63360K), 0.0005850 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.748: [GC [PSYoungGen: 21024K->64K(20544K)] 22778K->1818K(62848K), 0.0003370 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.795: [GC [PSYoungGen: 20480K->32K(19968K)] 22234K->1786K(62272K), 0.0003870 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
34.839: [GC [PSYoungGen: 19936K->96K(19520K)] 21690K->1850K(61824K), 0.0005040 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.884: [GC [PSYoungGen: 19488K->32K(18944K)] 21242K->1786K(61248K), 0.0004990 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.926: [GC [PSYoungGen: 18912K->96K(18496K)] 20666K->1850K(60800K), 0.0004410 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.968: [GC [PSYoungGen: 18464K->64K(17984K)] 20218K->1818K(60288K), 0.0003900 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.009: [GC [PSYoungGen: 17984K->0K(17536K)] 19738K->1754K(59840K), 0.0004100 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.048: [GC [PSYoungGen: 17472K->64K(17088K)] 19226K->1818K(59392K), 0.0004410 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.087: [GC [PSYoungGen: 17088K->32K(20608K)] 18842K->1786K(62912K), 0.0007940 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.134: [GC [PSYoungGen: 20512K->32K(19968K)] 22266K->1786K(62272K), 0.0004700 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
35.179: [GC [PSYoungGen: 19936K->64K(19520K)] 21690K->1818K(61824K), 0.0003650 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.222: [GC [PSYoungGen: 19456K->32K(23360K)] 21210K->1786K(65664K), 0.0007220 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.275: [GC [PSYoungGen: 23328K->0K(22784K)] 25082K->1754K(65088K), 0.0005310 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.326: [GC [PSYoungGen: 22656K->64K(22080K)] 24410K->1818K(64384K), 0.0005660 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.376: [GC [PSYoungGen: 22080K->64K(21568K)] 23834K->1818K(63872K), 0.0004150 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
35.424: [GC [PSYoungGen: 21504K->32K(20928K)] 23258K->1786K(63232K), 0.0007370 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
35.471: [GC [PSYoungGen: 20896K->0K(20416K)] 22650K->1754K(62720K), 0.0003960 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
